Invoice_Date,Customer_Code,Customer_Name,Item_Code,Zone,HQ,Brand,Item_Description,QTY,AMOUNT
2023-04-10,311003,Jisita Trading,10063663,East,Kolkata,Previte ADBEC,Previte ADBEC (10 x 1 Lit),300,198000
2023-04-10,311003,Jisita Trading,10063691,East,Kolkata,Kembio,KEM BIO WS (1KG*10),90,56250
2023-04-10,305087,Phoenix Poultry,10063691,West,Jabalpur,Kembio,KEM BIO WS (1KG*10),100,62500
2023-04-10,304973,S M Enterprises,10062712,East,Patna,Poszyme,POSZYME 5000 (5 X 5 KG) - GRANULES,125,11250
2023-04-10,304973,S M Enterprises,10066602,East,Patna,Lipibond,LIPIBOND (5 X 5KG),100,18500
2023-04-10,304973,S M Enterprises,10062519,East,Patna,Enzimix,Enzimix GT (25 kg),125,23125
2023-04-10,310020,Sona Gold Agro-Chem(P) Ltd,10066602,East,Patna,Lipibond,LIPIBOND (5 X 5KG),150,27000
2023-04-10,306002,Japp Poultry,10066602,North,Jind,Lipibond,LIPIBOND (5 X 5KG),150,26250
2023-04-10,310020,Sona Gold Agro-Chem(P) Ltd,10066602,East,Patna,Lipibond,LIPIBOND (5 X 5KG),200,36000
2023-04-10,310020,Sona Gold Agro-Chem(P) Ltd,10066078,East,Patna,Xerotox,XEROTOX (25 KG),500,24000
2023-05-10,304996,Shree Om Sai Venterinary Sales,10066080,West,Sangli,Poszyme,POSZYME 5000 (25 KG) (GRANULES),250,22500
2023-05-10,304996,Shree Om Sai Venterinary Sales,10065029,West,Sangli,Kembio,KemBio advance WS (500gx10),200,85000
2023-05-10,305058,Venkateshwara Marketing,10066080,South,Karimnagar,Poszyme,POSZYME 5000 (25 KG) (GRANULES),1000,90000
2023-05-10,306096,Shree Keshav Agencies,10066521,North,Ajmer,Kem Raksha 49 ,Kem Raksha 49 (1Kg x 10),20,12100
2023-05-10,305058,Venkateshwara Marketing,10061254,South,Karimnagar,Previte,PREVITE-C4Y (5 X 5 KG),750,431250
2023-05-10,305058,Venkateshwara Marketing,10066080,South,Karimnagar,Poszyme,POSZYME 5000 (25 KG) (GRANULES),1000,90000
2023-05-10,305046,Fatema Poultry Farm,10067571,West,Wakaner,MycoShield,MycoShield 10 (5KG x 5),25,18750
2023-05-10,306125,Asra Poultry Feed,10063542,West,Wakaner,Previte Chick Pro,PREVITE CHICK PRO (1L X 10),210,100800
2023-05-10,306125,Asra Poultry Feed,10067732,West,Wakaner,Bromo Grane,BROMOGRANE (10 x 500 GM),200,145000
2023-05-10,305031,Irani Poultry Farm,10063542,West,Anand,Previte Chick Pro,PREVITE CHICK PRO (1L X 10),20,9100
2023-05-10,305098,Neoline Pharma,10066602,West,Pune,Lipibond,LIPIBOND (5 X 5KG),25,4625
2023-05-10,305098,Neoline Pharma,10063542,West,Pune,Previte Chick Pro,PREVITE CHICK PRO (1L X 10),250,109993
2023-05-10,305098,Neoline Pharma,10063079,West,Pune,Previte Alpha-D3 Conc.,PREVITE ALPHA-D3 (100GM X 10),10,13000
2023-05-10,304965,Vinayak Enterprises,10062811,North,Karnal,Enzimix,ENZIMIX - XYLANASE (25KG),50,21250
2023-05-10,304965,Vinayak Enterprises,10065441,North,Karnal,Enzimix,ENZIMIX PROTEASE A ( 25 KG),50,36250
2023-05-10,304965,Vinayak Enterprises,10066297,North,Karnal,Kem Sel,KEM SEL E BIO (5 X 5KG),125,103125
2023-05-10,304965,Vinayak Enterprises,10063556,North,Karnal,Previte Chick Pro,PREVITE CHICK PRO (5L X 2),100,40000
2023-05-10,305086,Excel Enterprises,10062715,South,Vijaywada,Enzimix,ENZIMIX (25 KG),450,76500
2023-05-10,305086,Excel Enterprises,10066080,South,Vijaywada,Poszyme,POSZYME 5000 (25 KG) (GRANULES),100,9000
2023-07-10,309409,Simran Feeds Pvt Ltd,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),70,33600
2023-08-10,306121,New Hema Enterprises,10066287,South,Hyderabad ,Copper Sulphate P,COPPER SULPHATE A (5 X 5 KG),250,65000
2023-08-10,306121,New Hema Enterprises,10066287,South,Hyderabad ,Copper Sulphate P,COPPER SULPHATE A (5 X 5 KG),300,78000
2023-09-10,309419,Master Overseas,10061262,West,Anand,Eucamint ,EUCAMINT (500ML X 12),24,15840
2023-09-10,304974,Soozwin & Co,10063077,East,Kolkata,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),500,350000
2023-10-10,311003,Jisita Trading,10063691,East,Kolkata,Kembio,KEM BIO WS (1KG*10),210,131250
2023-10-10,304965,Vinayak Enterprises,10063580,North,Karnal,Previte,Previte Special (5 x 5Kg),450,180000
2023-11-10,305013,Vijendra Medical Hall,10066388,North,Jind,Premin,Premin L (25Kg),1000,51000
2023-11-10,309401,Poshak Farms,10061262,West,Anand,Eucamint ,EUCAMINT (500ML X 12),24,15840
2023-11-10,309401,Poshak Farms,10000676,West,Anand,Bromo Grane,BROMO GRANE (200GM X10),50,13500
2023-11-10,310793,Synergy Nutri Corp,10064191,West,Indore,Previte,PREVITE CUST F-2 (5 X 5KG),300,184500
2023-11-10,310793,Synergy Nutri Corp,10063693,West,Indore,Kem-O-Cid pHB,KEM-O-CID PHB (5L*2),150,18000
2023-12-10,304981,Ravindra Medicose,10063382,North,Karnal,Premin,PREMIN-O-SE (15 X 1KG),30,84000
2023-12-10,304986,Biotech Marketing,10064218,West,Anand,Kembio,KemBio Advance (2 x 5Kg),50,29500
2023-12-10,305086,Excel Enterprises,10064411,South,Vijaywada,NDZ Forte,NDZ Forte (5 x 5Kg),300,69000
2023-12-10,305086,Excel Enterprises,10064411,South,Vijaywada,NDZ Forte,NDZ Forte (5 x 5Kg),300,69000
2023-12-10,305086,Excel Enterprises,10064411,South,Vijaywada,NDZ Forte,NDZ Forte (5 x 5Kg),400,92000
2023-02-11,306077,Sivashakti Agrovet Pvt. Ltd.,10064411,East,Bhubeneswar,NDZ Forte,NDZ Forte (5 x 5Kg),-35,-9100
2023-02-11,304967,Sree Meerambika Agencies,10063556,South,Hospet,Previte Chick Pro,PREVITE CHICK PRO (5L X 2),50,21000
2023-02-11,304967,Sree Meerambika Agencies,10067571,South,Hospet,MycoShield,MycoShield 10 (5KG x 5),100,70000
2023-04-11,306007,ABP Enterprises,10064907,East,24 Pargana,Xerotox,XEROTOX PREMIUM (5 X 5KG),1000,90000
2023-04-11,304992,Sai Agencies,10063679,West,Jabalpur,Kem Vit C ,KEM VIT C (25KG),100,52000
2023-04-11,304992,Sai Agencies,10063691,West,Jabalpur,Kembio,KEM BIO WS (1KG*10),10,6250
2023-05-11,304996,Shree Om Sai Venterinary Sales,10063877,West,Sangli,Bromo Grane,Bromograne (12 x 1Kg),24,32880
2023-05-11,304996,Shree Om Sai Venterinary Sales,10065029,West,Sangli,Kembio,KemBio advance WS (500gx10),90,38250
2023-05-11,305086,Excel Enterprises,10062715,South,Vijaywada,Enzimix,ENZIMIX (25 KG),450,76500
2023-06-11,311003,Jisita Trading,10062489,East,Kolkata,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),150,12750
2023-06-11,304973,S M Enterprises,10062519,East,Patna,Enzimix,Enzimix GT (25 kg),125,23125
2023-06-11,304973,S M Enterprises,10062489,East,Patna,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),1500,120000
2023-06-11,304973,S M Enterprises,10064907,East,Patna,Xerotox,XEROTOX PREMIUM (5 X 5KG),275,25575
2023-07-11,311237,Synergy Animal Feed,10062489,North,Ajmer,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),1500,120000
2023-07-11,311237,Synergy Animal Feed,10066388,North,Ajmer,Premin,Premin L (25Kg),1500,81000
2023-07-11,304967,Sree Meerambika Agencies,10063077,South,Hospet,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),325,243750
2023-08-11,310516,Mama Bhanja Traders,10066497,North,Ajmer,Kem Raksha 49 ,KEMRAKSHA - A (1KG X 10),20,13120
2023-08-11,305045,Gomatha Enterprises,10063582,South,Bangalore,Kem Vit M,KEM VIT-M ( 25 KG),25,68750
2023-08-11,310807,Hp Feeds,10064411,West,Anand,NDZ Forte,NDZ Forte (5 x 5Kg),450,103500
2023-08-11,304037,Poshak Medicines,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),250,140000
2023-08-11,309409,Simran Feeds Pvt Ltd,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),20,9600
2023-08-11,310793,Synergy Nutri Corp,10063693,West,Indore,Kem-O-Cid pHB,KEM-O-CID PHB (5L*2),90,10800
2023-09-11,306096,Shree Keshav Agencies,10066521,North,Ajmer,Kem Raksha 49 ,Kem Raksha 49 (1Kg x 10),20,12100
2023-09-11,306033,Shri Ganesh Poultries,10063077,North,Jind,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),500,400000
2023-09-11,306121,New Hema Enterprises,10063077,South,Hyderabad ,Previte Alpha D3 Premix,Previte Alpha-D3 Premix (5x5 Kg),1000,700000
2023-09-11,304986,Biotech Marketing,10066602,West,Anand,Lipibond,LIPIBOND (5 X 5KG),275,45375
2023-09-11,309401,Poshak Farms,10063663,West,Anand,Previte ADBEC,Previte ADBEC (10 x 1 Lit),50,24000
2023-10-11,306121,New Hema Enterprises,10061254,South,Hyderabad ,Previte,PREVITE-C4Y (5 X 5 KG),1000,550000
2023-10-11,305046,Fatema Poultry Farm,10066078,West,Wakaner,Xerotox,XEROTOX (25 KG),100,4800
2023-10-11,305046,Fatema Poultry Farm,10064907,West,Wakaner,Xerotox,XEROTOX PREMIUM (5 X 5KG),100,9300
2023-10-11,305046,Fatema Poultry Farm,10062489,West,Wakaner,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),125,10625
2023-10-11,305046,Fatema Poultry Farm,10062394,West,Wakaner,Enzimix,ENZIMIX + (25 KG),25,4250
2023-10-11,305046,Fatema Poultry Farm,10066388,West,Wakaner,Premin,Premin L (25Kg),50,2650
2023-10-11,305046,Fatema Poultry Farm,10061247,West,Wakaner,Premin,PREMIN-O (25 KG),50,5000
2023-10-11,305046,Fatema Poultry Farm,10064411,West,Wakaner,NDZ Forte,NDZ Forte (5 x 5Kg),25,6125
2023-10-11,305046,Fatema Poultry Farm,10065436,West,Wakaner,KEM LCC,KEM LCC ( 25 KG),125,15000
2023-11-11,304980,Shama Enterprises,10062715,North,Barwala,Enzimix,ENZIMIX (25 KG),450,76500
2023-11-11,304980,Shama Enterprises,10063982,North,Barwala,Kembio,Kembio Advance WS (100 gm x 20),100,9000
2023-11-11,304980,Shama Enterprises,10063542,North,Barwala,Previte Chick Pro,PREVITE CHICK PRO (1L X 10),100,48000
2023-11-11,304980,Shama Enterprises,10061262,North,Barwala,Eucamint ,EUCAMINT (500ML X 12),24,17100
2023-11-11,304980,Shama Enterprises,10066287,North,Barwala,Copper Sulphate P,COPPER SULPHATE A (5 X 5 KG),1000,280000
2023-11-11,304980,Shama Enterprises,10062489,North,Barwala,Kem-O-Cid Gold,KEM-O-CID Gold (25 Kg),2000,160000
2023-11-11,304980,Shama Enterprises,10066602,North,Barwala,Lipibond,LIPIBOND (5 X 5KG),300,55500
2023-11-11,306096,Shree Keshav Agencies,10062712,North,Ajmer,Poszyme,POSZYME 5000 (5 X 5 KG) - GRANULES,100,8500
2023-11-11,306096,Shree Keshav Agencies,10066388,North,Ajmer,Premin,Premin L (25Kg),2000,102000
